freq[GHz], re(A), im(A), re(B), im(B), re(C), im(C), re(D), im(D)
3.3,0.9253634586891107,0.015421150949397638,-1.0661179214852565,21.418343259433016,0.0006802700188683436,0.009059583321748495,0.8700275993159888,-0.009191149949366224
3.4,0.909544620142409,0.028499488410177513,-1.2924476092253152,22.70757054744283,0.0007587613799645393,0.010090952720734523,0.8457575989596783,-0.02189673667769232
3.5,0.8964271271972226,0.053818965853316386,-1.712365266509232,23.305374976417962,0.0009176143466995352,0.01133460103153716,0.816299104532061,-0.046803586195181254
3.6,0.9026599802001387,0.12219650238206023,-3.1536204645499497,21.6704751037162,0.0014868388485433175,0.013406895468576237,0.765245628481976,-0.11473876897243582
3.7,1.7303484762000938,0.15890299923735557,-45.718386030194935,21.53971349587829,0.018505806343790974,0.014814133375536234,-0.10930956159337198,-0.1510093996218673
3.8,0.8056457292503318,0.16672522613180668,1.5342247369147037,-36.355434545047686,-0.0003912489059034994,-0.007724118082253081,0.8558926692838028,-0.17417756065649193
3.9,0.837779073615348,0.07722047676769445,1.0081709485098262,-30.18634886945757,-0.0001784786248218135,-0.008847770360274464,0.8668664238266336,-0.08411798260773665
4,0.8592031450087865,0.04638190724175444,0.9344529963797472,-26.927978853276606,-0.00014959491109528165,-0.008790228425915826,0.8853719504911447,-0.0526662485279851
4.1,0.8786908753817996,0.030022443399969477,0.8782774462289309,-24.370228556971696,-0.00013046791884820938,-0.008434491935620481,0.9027798202487887,-0.03565753095844065
4.2,0.8967726738159999,0.019476430530512213,0.8170896771468193,-22.079031774015874,-0.00011117878967374195,-0.007952863977573764,0.9186734068426233,-0.02446100607111669
4.3,0.9134882080301451,0.011905542304283909,0.7525989112762331,-19.911793345720003,-9.102886519846726e-05,-0.007401118166027201,0.9330916295155933,-0.01627441630875654
4.4,0.9288265858687631,0.006113832099881198,0.6883852295945999,-17.808178049770497,-6.989270061326368e-05,-0.006802416068795218,0.9460889254913183,-0.009928925455767842
4.5,0.9427691952546758,0.0015202967175366874,0.6274197463758645,-15.738687802262943,-4.75827914286056e-05,-0.006167972249089807,0.957696729753623,-0.004854846873232314
4.6,0.9552928195021143,-0.0021788564876562954,0.5716559644363473,-13.687670341739913,-2.4017599886790416e-05,-0.005503810703000136,0.9679268187851808,-0.0007417281724478868
4.7,0.9663691109360767,-0.005145014580652581,0.5219209538645821,-11.646460898480662,5.851068428161456e-07,-0.004813359874169966,0.9767782746712274,0.002593761158232403
4.8,0.9759641675793954,-0.007459976241188196,0.47794373989330313,-9.61014964332092,2.5611015931418297e-05,-0.004098538434200627,0.9842424915806907,0.005263952602424846
4.9,0.9840379608499817,-0.009159374587729262,0.43854741804979547,-7.575875558004982,5.0070738523290645e-05,-0.0033602317955915887,0.9903053722848131,0.0073347040317505935
5,0.9905432371847297,-0.010252128229160114,0.40202412731642984,-5.541888727608949,7.273603040106448e-05,-0.002598520487117309,0.9949469182110051,0.008836121574526337
5.1,0.9954239124364223,-0.010731643881335021,0.36667419176575655,-3.507088780112147,9.237016754045991e-05,-0.001812822457020785,0.9981388878947144,0.009767703367461342
5.2,0.9986133077556368,-0.010580705816119623,0.33144945462547565,-1.470923607522742,0.0001080162044582383,-0.0010020242208713247,0.9998414866252348,0.010102033076991758
5.3,1.0000327882974716,-0.009770525484906839,0.2965976049463344,0.5663946775311031,0.00011929088047077835,-0.00016463149575052024,1.0000001963728593,0.009788942853241115
5.4,0.9995915722286897,-0.008254084486336605,0.2641572364452044,2.6033710657733473,0.00012661718727419773,0.000701057450556405,0.9985438575938839,0.008760464301310111
5.5,0.9971887520282795,-0.0059542948198167914,0.23810878961597076,4.636428535354844,0.0001313205536339627,0.001596777968706356,0.9953849001389009,0.006935377451962189
5.6,0.99271874910554,-0.0027484252927238426,0.22396751134487242,6.658904399746042,0.0001355223566497456,0.0025241813125567018,0.9904219814999502,0.00422059707436187
5.7,0.9860810198293669,0.0015487440084496749,0.2276511638063643,8.660012268311037,0.00014180263308418423,0.00348487734811399,0.9835439114512852,0.0005051219689709372
5.8,0.9771932861317473,0.007200620334364851,0.25360748887888596,10.624018591398666,0.00015268090345436108,0.004480798131349701,0.9746313907366068,-0.0043589144051470775
5.9,0.9660049698797686,0.014564387397005676,0.30244599593363114,12.529808718804736,0.00017008059626466495,0.005515102802452302,0.9635498599852075,-0.010594578349514681
6,0.9525060485495703,0.024119282260688362,0.3686030611793252,14.350527772583819,0.00019511208081561283,0.006593948974282657,0.9501225057323758,-0.018567611001768083
